gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,c_seurat_clusters
SMIM5.2,1.79264489785815e-20,0.342790497222923,0.953,0.725,3.06488498186808e-16,2
TACSTD2.2,1.8577604795216e-20,0.370833306090162,0.94,0.679,3.17621309183808e-16,2
GSTM2,2.08650306185769e-20,0.284685728031534,0.987,0.906,3.56729428485809e-16,2
BEX3.1,2.18050512167048e-20,0.339593804958376,0.967,0.722,3.72800960652001e-16,2
HPF1,2.23688409016565e-20,0.351403716757044,0.833,0.436,3.82440072895622e-16,2
EMCN.1,2.29443243140504e-20,0.284252110041463,0.967,0.883,3.9227911279732e-16,2
DYSF,2.29806687051891e-20,0.320060967793182,0.673,0.283,3.92900492852618e-16,2
PLLP,2.39142694259997e-20,-0.458347429472036,0.28,0.634,4.08862264376316e-16,2
RABEP2.1,2.43476519882622e-20,0.355476840922921,0.807,0.418,4.1627180604332e-16,2
CERS6,2.49886360917648e-20,-0.461817052343404,0.333,0.652,4.27230711260903e-16,2
MGAT1,2.5047868513349e-20,-0.315169520725161,0.78,0.944,4.28243407972728e-16,2
MARVELD2,2.53755908244281e-20,0.333400863027213,0.68,0.305,4.33846476325247e-16,2
PRSS23,2.57603545105314e-20,0.374408053364206,0.9,0.514,4.40424781066556e-16,2
ARL4D,2.60935704778888e-20,0.383015545499521,0.8,0.405,4.46121774460465e-16,2
RASGRP1,2.78776643135914e-20,0.261076324584398,0.4,0.117,4.76624426769473e-16,2
GPT2.1,2.87739482580519e-20,-0.511615741868161,0.267,0.602,4.91948193367913e-16,2
TMEM204.1,3.09837177674311e-20,0.366891200947781,0.887,0.524,5.29728622669769e-16,2
NUDT22,3.1730071405785e-20,0.352338533811992,0.88,0.529,5.42489030824707e-16,2
L2HGDH,3.21165150470361e-20,-0.387101800048696,0.54,0.788,5.49096057759176e-16,2
CSF2RA,3.29885608723355e-20,0.307629845766758,0.567,0.218,5.6400542523432e-16,2
GALK2,3.3070269925935e-20,-0.355846485434943,0.66,0.893,5.6540240492371e-16,2
P2RY14,3.50172286503272e-20,0.29144447664317,0.413,0.128,5.98689558234643e-16,2
FADS1,3.53360104131137e-20,-0.37342880253256,0.587,0.811,6.04139770033004e-16,2
FAM216A,3.61671633743965e-20,0.339493480301045,0.727,0.347,6.18349992212057e-16,2
MPZL1,3.73815916024606e-20,0.376804127446689,0.753,0.387,6.39113071627269e-16,2
2310001H17RIK,4.36819965924474e-20,0.359159626780687,0.74,0.381,7.46831095741073e-16,2
USP54,4.4706603212838e-20,0.329290466166853,0.547,0.218,7.64348795129892e-16,2
MPND,4.7878264363135e-20,0.261452300488025,1,0.903,8.1857468581652e-16,2
SMIM13,4.95086465803338e-20,0.314376737836225,0.66,0.28,8.46449330583966e-16,2
SMTNL2,5.17128081948037e-20,0.360636115337939,0.84,0.463,8.84133881706559e-16,2
PRR5.1,5.23768151331281e-20,-0.466413509086616,0.227,0.582,8.95486408331091e-16,2
MGAT3.1,5.45237251616098e-20,-0.435240918983431,0.367,0.676,9.32192129088042e-16,2
TMEM184A,5.59032281667945e-20,0.349190042559569,0.827,0.418,9.55777491967686e-16,2
NFYC,5.69372331396719e-20,0.271404297686419,0.967,0.856,9.73455874988971e-16,2
DPP4,5.82222634570221e-20,-0.474569577240062,0.273,0.614,9.95426038324706e-16,2
SLC26A4.1,6.0445577810122e-20,-0.636026207478342,0.147,0.521,1.03343804381966e-15,2
GPR108.1,6.54568218813225e-20,0.348041964475765,0.907,0.612,1.11911528370497e-15,2
GBP2,6.67718805727835e-20,-0.420796974086893,0.667,0.875,1.14159884215288e-15,2
SLC30A2.1,7.05625784725425e-20,-0.449501746542232,0.053,0.443,1.20640840414506e-15,2
CLPX,7.35884441475043e-20,-0.300367968077093,0.807,0.949,1.25814162958988e-15,2
GBP3,7.46431065564242e-20,-0.451664237782193,0.387,0.688,1.27617319279518e-15,2
RGS10,7.74729415874537e-20,0.32191589890428,0.613,0.26,1.3245548823207e-15,2
SLC9A3R2.1,7.80373455848247e-20,0.299303759830006,0.973,0.839,1.33420449746375e-15,2
NDST1,7.84159738691333e-20,0.279194207278301,0.973,0.842,1.34067790524057e-15,2
LYRM7,8.43289288862508e-20,0.283181658161935,0.487,0.17,1.44177169716823e-15,2
PIP4P1,8.45126880111782e-20,0.355381673561652,0.86,0.547,1.44491342692711e-15,2
SLC25A25.1,9.20212419150622e-20,-0.445568839418718,0.36,0.677,1.57328717302182e-15,2
BORCS7,9.21245162839192e-20,0.360926073045173,0.813,0.434,1.57505285490617e-15,2
LY6G2.1,9.33878321144827e-20,-0.470721788733674,0.187,0.551,1.59665176566131e-15,2
ERLIN1,9.40957672088787e-20,-0.425661733327756,0.373,0.676,1.6087553319702e-15,2
HSPB2,9.57547790399543e-20,0.339578739102834,0.7,0.32,1.6371194572461e-15,2
WNT5A,9.63937728942102e-20,0.315552573530821,0.627,0.264,1.64804433517231e-15,2
AKR1C14.1,9.8811325154999e-20,-0.547143893866374,0.513,0.781,1.68937722617502e-15,2
GSTO1,1.0176154460092e-19,0.304440296709816,0.953,0.755,1.73981712804193e-15,2
EPB41L4AOS.1,1.02343273422091e-19,-0.322333669134737,0.787,0.947,1.7497629456975e-15,2
LOCKD,1.06723991220047e-19,0.29212893624335,0.487,0.175,1.82466007788915e-15,2
NAT9,1.12378745615336e-19,-0.355207686617107,0.653,0.868,1.9213394137854e-15,2
LMBRD2,1.23222603295501e-19,-0.371217164069842,0.573,0.842,2.10673684854318e-15,2
ZFP580,1.23840980537759e-19,0.329416242096753,0.673,0.302,2.11730924425406e-15,2
ACLY,1.24022982285692e-19,-0.254687309955801,0.9,0.976,2.12042092813847e-15,2
REM1,1.37315629854889e-19,0.298857903221032,0.547,0.21,2.34768532362905e-15,2
CAPN1,1.41121816313286e-19,0.35754979365045,0.853,0.525,2.41275969350826e-15,2
SOCS5,1.52105386542313e-19,0.362453764604287,0.773,0.431,2.60054579371393e-15,2
HACD2,1.64519866420603e-19,-0.34936861171788,0.7,0.885,2.81279615619305e-15,2
FLYWCH2,1.64911154130738e-19,0.360827180738283,0.807,0.413,2.81948600217323e-15,2
VAMP5,1.69909770095029e-19,0.326260534548916,0.913,0.685,2.90494733931471e-15,2
SLC6A8,1.75297154212893e-19,-0.309510734854075,0.847,0.951,2.99705544557783e-15,2
RAB4A,1.796280925052e-19,0.336550094875662,0.92,0.648,3.07110149756141e-15,2
MYO3B,1.83791027047488e-19,0.255986751022517,0.367,0.106,3.1422751894309e-15,2
DIPK2A,1.93441369470319e-19,0.31441501540505,0.56,0.23,3.30726709383405e-15,2
BAG3,2.07980563033661e-19,0.361493043790101,0.86,0.563,3.5558436861865e-15,2
ALDH5A1,2.22281110573374e-19,-0.415188653478814,0.367,0.677,3.80034014747297e-15,2
1110020A21RIK,2.2668590479831e-19,0.254323570926817,0.413,0.129,3.87564891433671e-15,2
CLN6,2.3167577819612e-19,-0.383994926054693,0.527,0.794,3.96096077981906e-15,2
ZFP52,2.62022568929075e-19,0.271685783985588,0.42,0.137,4.4797998609804e-15,2
DBN1,2.63970560602057e-19,0.363372234275323,0.793,0.432,4.51310467461337e-15,2
SERPINB8,2.65590644658231e-19,0.298327108833498,0.473,0.167,4.54080325172177e-15,2
RILP,2.74669565679924e-19,0.333747765220421,0.68,0.326,4.69602556442966e-15,2
AQP6.2,2.78520337660328e-19,0.431244720880541,0.853,0.616,4.76186221297863e-15,2
SNX7.1,2.84777826978816e-19,-0.416197478998216,0.433,0.709,4.86884650785681e-15,2
SLC22A22.2,3.06984973607196e-19,-0.475756786322636,0.133,0.502,5.24852209376224e-15,2
EVI5,3.18367967374546e-19,-0.38339470126253,0.52,0.783,5.44313713820261e-15,2
ANKRD9,3.48467215375853e-19,0.342500000544857,0.82,0.416,5.95774398128095e-15,2
PDE6D,3.49293593816393e-19,0.355359478588603,0.78,0.416,5.97187257347887e-15,2
ADAP1,3.49767245339653e-19,0.340241430278228,0.733,0.379,5.97997059357205e-15,2
BORCS6,3.71196051348159e-19,0.339218506285463,0.807,0.409,6.34633888989947e-15,2
ARRDC1,3.7391104722317e-19,0.342579255470386,0.893,0.618,6.39275717437454e-15,2
FAM160A1,3.75481695682476e-19,0.284710348802857,0.467,0.164,6.41961055108329e-15,2
BVHT,3.79475564585235e-19,0.299716244917538,0.587,0.236,6.48789372771376e-15,2
B4GALT1,3.96806251283266e-19,-0.417913660447901,0.38,0.694,6.78419647818999e-15,2
NIPAL2,4.10667258649474e-19,0.285886016842918,0.48,0.171,7.02117812113005e-15,2
FAM204A,4.22930299312715e-19,0.343392384864646,0.687,0.338,7.23083932734948e-15,2
HACD4,4.37057375783781e-19,0.25704460936975,0.413,0.128,7.47236995377531e-15,2
PRMT2,4.44552658667339e-19,0.311827186958696,0.573,0.241,7.6005168052355e-15,2
SLC35E4,4.65105438253183e-19,0.306006044154664,0.693,0.304,7.95190767781467e-15,2
KYAT3,4.76505190107769e-19,-0.333616052823584,0.827,0.942,8.14680923527252e-15,2
CCNG2,4.95498020391461e-19,0.345609311385236,0.787,0.432,8.47152965463281e-15,2
CERS4,5.70029735628354e-19,0.336299539302851,0.667,0.312,9.74579839003797e-15,2
TMC4.1,5.83540886411965e-19,0.359715623738505,0.86,0.527,9.97679853498537e-15,2
GM15217.1,6.15920946855564e-19,-0.489160794431297,0.34,0.652,1.05304004283896e-14,2
CREG1,6.26529225478909e-19,-0.331668532003194,0.707,0.908,1.07117701680129e-14,2
ENPP3,6.29048833171486e-19,-0.461757584954353,0.18,0.543,1.07548479007329e-14,2
CIB2,6.37885557236795e-19,0.296465022973507,0.5,0.185,1.09059293720775e-14,2
ZNHIT3,6.54498390203414e-19,0.32209398233667,0.653,0.292,1.11899589773078e-14,2
MAP2,6.62717051627947e-19,0.26357120866635,0.453,0.154,1.1330473431683e-14,2
RWDD4A,6.98613949945062e-19,0.340068142300721,0.873,0.576,1.19442027022107e-14,2
FMNL1,7.07859107115208e-19,-0.449017843940532,0.187,0.547,1.21022671543487e-14,2
BOC,7.14160837608172e-19,0.309740698994155,0.533,0.214,1.22100078405869e-14,2
CADM4,7.42500783150264e-19,0.357408509768219,0.827,0.459,1.26945358895201e-14,2
DYRK1B,7.52213853197398e-19,0.306302248652679,0.713,0.321,1.28606002481159e-14,2
SLC4A8,8.04089071330486e-19,0.323687295339831,0.56,0.232,1.37475108525373e-14,2
CYP2C23.1,8.40630003792585e-19,-0.45372413013761,0.16,0.52,1.43722511748418e-14,2
TFRC,8.50649602910344e-19,0.308866004976787,0.967,0.832,1.45435562609582e-14,2
OSBPL6.1,8.60008489326942e-19,-0.417507508332843,0.393,0.696,1.47035651420227e-14,2
GTF2A2,9.72955632385026e-19,0.311513359515588,0.933,0.724,1.66346224468868e-14,2
9130016M20RIK.1,1.04342768060555e-18,-0.451609863351856,0.12,0.488,1.7839483055313e-14,2
TMEM50B.1,1.0641099305467e-18,0.33499328507017,0.927,0.682,1.8193087482557e-14,2
KCTD1,1.15941070898604e-18,0.350463661169118,0.82,0.43,1.98224448915343e-14,2
NAGLU,1.19558358767363e-18,-0.36843872219946,0.56,0.814,2.0440892598456e-14,2
PLS3.1,1.20167925821024e-18,0.336085900900056,0.913,0.619,2.05451102776205e-14,2
GPRC5B,1.21316788861798e-18,0.336721970357326,0.587,0.253,2.07415313917016e-14,2
NDUFAF5,1.32932828013761e-18,0.328085246047947,0.727,0.363,2.27275256055128e-14,2
MYH9,1.33854380918643e-18,-0.255981264787627,0.92,0.977,2.28850835056604e-14,2
9230102O04RIK.1,1.34878860856714e-18,0.310145155614662,0.567,0.227,2.30602388406724e-14,2
KCNN1,1.36264439866791e-18,0.250017629559947,0.407,0.128,2.32971312840253e-14,2
C1D,1.41909634585599e-18,-0.322372926071028,0.747,0.929,2.42622902250999e-14,2
CPEB4,1.52171550509411e-18,-0.368184398617133,0.567,0.821,2.6016769990594e-14,2
STOML1,1.53882729156242e-18,0.314048555419364,0.693,0.325,2.63093302038427e-14,2
EMX1.1,1.6000651404154e-18,-0.474692723958822,0.207,0.557,2.7356313705682e-14,2
TMEM218,1.62508052637151e-18,0.33154268366323,0.64,0.295,2.77840017593737e-14,2
2310034G01RIK,1.66251329913428e-18,0.274671295296613,0.453,0.16,2.84239898752987e-14,2
DNAL4,1.74852617490526e-18,0.34476812613097,0.747,0.415,2.98945520123552e-14,2
FRMD4A,1.88337854360234e-18,0.307717464879126,0.567,0.234,3.22001229599692e-14,2
HIGD1B,1.88371638897168e-18,0.258416118209211,0.36,0.107,3.22058991022489e-14,2
SLC4A1.2,1.9070664952752e-18,0.414380242220319,0.807,0.507,3.26051158697201e-14,2
KCNJ8.1,1.96347266540182e-18,0.329247098180199,0.68,0.314,3.35694921603749e-14,2
NBL1,2.03229570463539e-18,0.3544135035564,0.713,0.349,3.47461596621512e-14,2
ZFP672,2.17717166136486e-18,0.335555695233306,0.9,0.641,3.72231038943549e-14,2
SLC2A4.2,2.20202307857353e-18,0.339340129041874,0.927,0.622,3.76479885743716e-14,2
MTFP1,2.31162894931507e-18,0.341932681227715,0.873,0.541,3.95219201464398e-14,2
RHPN2,2.46842776850089e-18,0.29549834504823,0.567,0.232,4.22027095580597e-14,2
HK1OS,2.59235023312058e-18,0.251795379006546,0.327,0.092,4.43214119356625e-14,2
LONP1,2.59442448171843e-18,-0.261016081917316,0.88,0.969,4.43568753639399e-14,2
GM15889,2.75221994124983e-18,0.29586355877462,0.967,0.776,4.70547043355483e-14,2
MME,2.83117816205985e-18,-0.354964413661352,0.773,0.923,4.84046530367372e-14,2
ILDR2.1,2.86323932600169e-18,-0.46417209255046,0.187,0.53,4.8952802756651e-14,2
RNPEPL1,3.05226473576629e-18,-0.259085017534613,0.86,0.963,5.21845701873963e-14,2
SARNP,3.17186474748302e-18,0.31904414303224,0.933,0.696,5.42293715877172e-14,2
PDGFRA,3.20570369451743e-18,0.354973168097198,0.853,0.529,5.48079160651645e-14,2
TMEM82,3.26909593510981e-18,-0.439604884104093,0.173,0.53,5.58917332025724e-14,2
LRRFIP1.1,3.48438589536776e-18,0.347048695526403,0.873,0.483,5.95725456531026e-14,2
SAP18,3.54388734530719e-18,0.258492890552032,0.98,0.859,6.0589841942717e-14,2
PHLDB2,3.56038911978515e-18,-0.285395321608952,0.813,0.948,6.08719727809667e-14,2
VILL,3.58124684720217e-18,-0.425426929693614,0.32,0.628,6.12285773466155e-14,2
TGM1.1,3.60756044379781e-18,-0.453540583450256,0.147,0.505,6.16784609076112e-14,2
HOXC6,3.65772244975543e-18,0.268133935467067,0.473,0.17,6.25360807234686e-14,2
WWP2,3.92425878841071e-18,-0.333977308561799,0.687,0.863,6.70930525054579e-14,2
SPECC1,4.1595323725123e-18,0.33316370333602,0.76,0.394,7.11155249728428e-14,2
GRRP1,4.64509396452978e-18,0.292604149413472,0.54,0.219,7.94171715115656e-14,2
GJC1,4.96654302629006e-18,0.2569477207214,0.407,0.134,8.49129861204811e-14,2
PIK3R3,5.08844747363318e-18,0.309430473592786,0.647,0.286,8.69971864567064e-14,2
SULT1C2,5.26281180902198e-18,0.319121694089611,0.913,0.708,8.99782934988488e-14,2
MYO7B.1,5.44740240142482e-18,-0.424467459122337,0.18,0.537,9.31342388571602e-14,2
CMTM7,5.45632226497102e-18,0.32683939913938,0.727,0.353,9.32867417642096e-14,2
CLIC5,5.46486748331945e-18,-0.423695427465732,0.287,0.627,9.34328393623126e-14,2
LARP1,5.57268353458063e-18,-0.31143866339545,0.733,0.915,9.5276170390725e-14,2
MYO1D,5.7132624883948e-18,0.339743926790654,0.787,0.434,9.76796487640859e-14,2
SMIM8,5.75837882146626e-18,0.281157288630842,0.967,0.802,9.84510027106086e-14,2
UPP1,5.80495717018251e-18,0.328332316532512,0.753,0.366,9.92473527386103e-14,2
MRPL55,5.81676821855029e-18,0.270348968348955,0.987,0.839,9.94492862325543e-14,2
COMTD1,6.16444355673394e-18,0.333611288233796,0.713,0.359,1.0539349148948e-13,2
DOCK7,6.47461554097772e-18,0.321041848136964,0.687,0.325,1.10696501904096e-13,2
DNPH1.1,7.22588126597904e-18,-0.433012242236165,0.18,0.527,1.23540892004444e-13,2
ETNPPL.2,7.46556685323345e-18,-0.482638637720561,0.16,0.508,1.27638796489732e-13,2
VAV3,7.58054214910464e-18,0.342455288229117,0.733,0.38,1.29604529123242e-13,2
GCLC,7.83167888826553e-18,-0.258160576906977,0.92,0.966,1.33898213952676e-13,2
SNX8,7.88392364321672e-18,-0.384635013494245,0.44,0.713,1.34791442528076e-13,2
PTEN,7.97670217311693e-18,-0.316652850760635,0.713,0.89,1.3637767705378e-13,2
5830454E08RIK,8.16115295202126e-18,0.255592990342758,0.4,0.131,1.39531232020707e-13,2
CBY1,8.6560645956368e-18,0.305053351757284,0.68,0.318,1.47992736391602e-13,2
EIF4EBP2,8.81418677694748e-18,-0.268610283407842,0.847,0.956,1.50696151325471e-13,2
GPATCH2L,9.17471435336038e-18,0.300796619606363,0.673,0.31,1.56860091299402e-13,2
PRXL2B.1,9.79719234134855e-18,-0.404626002100949,0.38,0.664,1.67502597460036e-13,2
CHN2,1.06814225177827e-17,0.287737400335418,0.553,0.227,1.8262028078653e-13,2
APBB1,1.07847395780943e-17,0.326095376508683,0.733,0.386,1.84386692566678e-13,2
2310009B15RIK.1,1.0882564671304e-17,0.341012503526408,0.873,0.539,1.86059208185284e-13,2
MAGT1,1.15960886915265e-17,-0.343348003034902,0.64,0.85,1.98258328359029e-13,2
CYTH3,1.16306792838227e-17,0.326692102448321,0.833,0.458,1.98849723715516e-13,2
TMEM165,1.17502046390044e-17,0.330727357171622,0.827,0.531,2.00893248713059e-13,2
SMPD2,1.18944312398488e-17,-0.348301932113799,0.607,0.828,2.03359090907695e-13,2
SLC6A20A.1,1.20715071842358e-17,-0.462734063972147,0.187,0.531,2.0638655832888e-13,2
ZFP931,1.24093479611985e-17,0.304882446723723,0.573,0.249,2.1216262209261e-13,2
SLC7A8,1.33074654271111e-17,-0.441468524679324,0.267,0.595,2.27517736407319e-13,2
ABRACL,1.42829522060482e-17,-0.306335915717146,0.747,0.907,2.44195633866806e-13,2
ZWINT,1.55152835391363e-17,-0.33563123256411,0.607,0.829,2.65264802668614e-13,2
SOX12,1.59073774941731e-17,0.287009199304949,0.627,0.275,2.71968433017878e-13,2
STK32B,1.68757776470676e-17,0.311919420845947,0.66,0.304,2.88525170431914e-13,2
PALM,1.75611018619152e-17,-0.297869918968716,0.773,0.93,3.00242158533164e-13,2
B3GAT2,1.76533389081756e-17,-0.441215043858765,0.187,0.53,3.01819135313078e-13,2
SLC31A2,1.91672483783197e-17,0.325915238413378,0.727,0.363,3.27702445524131e-13,2
RAB28,1.93852511121233e-17,0.336691172310744,0.847,0.509,3.31429638263972e-13,2
IFI44,1.93967925440007e-17,0.315125217296355,0.707,0.342,3.31626962124779e-13,2
1110038F14RIK,2.19769472111286e-17,0.327220372124616,0.827,0.47,3.75739866468665e-13,2
TLE2,2.22466400016488e-17,0.273364897055679,0.527,0.207,3.80350804108189e-13,2
PRLR,2.36218644035452e-17,-0.477310595078536,0.127,0.479,4.03863015707412e-13,2
ROGDI,2.36518998697101e-17,-0.263497740184009,0.86,0.965,4.04376532072433e-13,2
MRPS25,2.39714941708281e-17,0.287951491048007,0.953,0.763,4.09840635838649e-13,2
GFOD2,2.50193238503947e-17,0.294711033957714,0.573,0.254,4.27755379870199e-13,2
GAMT.2,2.56062201391456e-17,-0.438594662655741,0.253,0.578,4.37789545718972e-13,2
BAD.1,2.70327624316022e-17,0.298527683539337,0.907,0.737,4.62179139293103e-13,2
DDA1,2.82206806170228e-17,0.306535384139387,0.907,0.686,4.82488976509238e-13,2
SERPINA1D.2,2.86336214882647e-17,-0.423555295612096,0.893,0.95,4.89549026584862e-13,2
TFCP2L1.1,2.87285227499967e-17,-0.267956255283039,0.933,0.966,4.91171553456693e-13,2
PPIP5K1,2.90257416152684e-17,0.325213299401634,0.807,0.457,4.96253104396244e-13,2
HNMT,2.90924064911628e-17,0.334507731534261,0.747,0.412,4.9739287377941e-13,2
GNA12,2.94079258778068e-17,-0.324043650930985,0.68,0.894,5.02787308732863e-13,2
CDO1.1,2.98815680439626e-17,-0.26308210658092,0.98,0.99,5.10885168847629e-13,2
EFEMP1,3.03942300856361e-17,0.337944034214901,0.8,0.417,5.19650151774121e-13,2
ACKR3,3.21229538321862e-17,-0.358305612828084,0.533,0.809,5.49206141668887e-13,2
FBP2,3.3864840442888e-17,-0.421177384109913,0.133,0.481,5.78987177052056e-13,2
CNP,3.60307315926714e-17,0.312502232954115,0.607,0.277,6.16017418039903e-13,2
2310061I04RIK,3.71363844767123e-17,0.251366299804247,0.98,0.863,6.34920765398351e-13,2
SLC16A13.1,3.7280686460784e-17,-0.418779009775515,0.22,0.551,6.37387896420024e-13,2
APIP,3.89104487191429e-17,0.317504154722588,0.747,0.39,6.65251941751186e-13,2
DCBLD2,4.15896205349168e-17,0.309556347353355,0.573,0.257,7.11057742285473e-13,2
ERICH4.1,4.53009338038445e-17,-0.426106877949797,0.16,0.512,7.74510065244329e-13,2
SDSL,4.96830355989563e-17,0.285227788691268,0.573,0.247,8.49430859635355e-13,2
ERMP1.2,5.47581272710311e-17,0.302971962122304,0.953,0.734,9.36199701952819e-13,2
NADK,5.61908478367464e-17,-0.300339428463333,0.753,0.937,9.60694925464853e-13,2
GUCD1,5.87849735232179e-17,-0.369296139485034,0.487,0.739,1.00504669232646e-12,2
UBE2O,6.52314207094808e-17,0.319912304603885,0.727,0.371,1.11526159986999e-12,2
DUT,6.73356653598371e-17,0.333229433531858,0.787,0.439,1.15123787065714e-12,2
NCOA7,6.74169911273815e-17,-0.338568914585483,0.64,0.867,1.15262829730484e-12,2
FERMT1,6.86117860808421e-17,0.282520998527119,0.487,0.194,1.17305570662416e-12,2
GPX8,7.30873544908349e-17,0.321831590907889,0.753,0.391,1.2495744997298e-12,2
5031425E22RIK,7.5182292118287e-17,0.32388233789604,0.773,0.428,1.28539164834635e-12,2
GTPBP2,7.78702648841931e-17,0.321048104206883,0.787,0.432,1.33134791872505e-12,2
KCTD12.1,8.44078311674412e-17,0.288601290292324,0.933,0.766,1.44312068946974e-12,2
FUT8,8.44918360013382e-17,-0.395413404382362,0.313,0.634,1.44455692011488e-12,2
PARM1,8.88909779452397e-17,0.304356332911064,0.567,0.248,1.51976904992976e-12,2
MTMR11,9.51773932443477e-17,-0.411053355366588,0.287,0.592,1.62724789229861e-12,2
GMFG,9.59275696638285e-17,0.327751440868527,0.853,0.454,1.64007365854248e-12,2
FAM234B,9.75489386054561e-17,0.299663573078732,0.72,0.354,1.66779420333748e-12,2
HDDC3,1.00612424125292e-16,0.289481471118006,0.6,0.269,1.72017061527011e-12,2
EEF1AKMT2,1.01130072641431e-16,0.313597768688133,0.72,0.379,1.72902085195055e-12,2
1300002E11RIK,1.02360710056931e-16,0.327183303078958,0.8,0.453,1.75006105984335e-12,2
MOCS2,1.03378133739183e-16,-0.278311372013295,0.82,0.948,1.76745595253881e-12,2
ACSS1.1,1.10560152015182e-16,-0.338236132567114,0.793,0.887,1.89024691900357e-12,2
TRIP10,1.17203072388242e-16,0.322017260118524,0.76,0.429,2.00382092862177e-12,2
SCO2,1.22644291371542e-16,0.332000996440026,0.76,0.437,2.09684944957925e-12,2
CMTM6,1.23190212920465e-16,-0.268745436174198,0.813,0.926,2.1061830703012e-12,2
PRKCZ,1.43037904006744e-16,-0.302023201256047,0.74,0.915,2.4455190448033e-12,2
TMEM184C,1.50570881505593e-16,0.289250019327576,0.533,0.224,2.57431036110113e-12,2
ANKRD39,1.52341278342324e-16,0.311455532719018,0.68,0.346,2.60457883581871e-12,2
